latitude,longitude,pdsi80_85,pdsi85_90,pdsi90_95,pdsi95_00,pdsi00_05,pdsi05_10,pdsi10_15,pdsi15_19
-1.589883306,112.8084122,-0.16,-0.24,-0.03,1.01,1.40,0.95,0.63,4.75
-1.589883306,112.8984234,-0.17,-0.21,-0.07,1.02,1.40,0.85,0.61,4.76
-1.589883306,112.9881651,-0.17,-0.15,-0.13,1.01,1.33,0.76,0.61,4.63
-1.589883306,113.0779068,-0.17,-0.09,-0.12,1.03,1.30,0.67,0.75,4.54
-1.589883306,113.1679179,-0.14,0.11,-0.19,1.07,1.25,0.70,0.71,4.45
-1.589883306,113.2576596,-0.15,0.23,-0.25,1.03,1.16,0.63,0.73,4.36
-1.589883306,113.3474013,-0.19,0.34,-0.23,0.99,1.08,0.56,0.69,4.29
-1.589883306,113.4374125,-0.15,0.43,-0.26,0.98,1.04,0.52,0.68,4.22
-1.589883306,113.5271542,-0.14,0.46,-0.28,0.96,0.89,0.48,0.67,4.13
-1.589883306,113.6168959,-0.13,0.53,-0.31,0.94,0.72,0.43,0.66,4.04
-1.589883306,113.7069071,-0.26,0.58,-0.33,0.90,0.67,0.38,0.74,3.94
-1.589883306,113.7966488,-0.26,0.66,-0.48,0.84,0.61,0.28,0.69,3.85
-1.589883306,113.8863905,-0.29,0.74,-0.69,0.55,0.57,0.25,0.69,3.82
-1.589883306,113.9764017,-0.30,0.89,-0.69,0.50,0.54,0.21,0.68,3.78
-1.589883306,114.0661434,-0.31,0.97,-0.75,0.39,0.46,0.19,0.61,3.74
-1.589883306,114.1558851,-0.31,1.09,-0.83,0.30,0.40,0.11,0.62,3.68
-1.589883306,114.2458963,-0.32,1.16,-0.88,0.24,0.34,0.06,0.58,3.59
-1.589883306,114.335638,-0.31,1.17,-0.98,0.15,0.29,0.02,0.54,3.51
-1.589883306,114.4253797,-0.32,1.17,-1.15,0.11,0.34,0.00,0.52,3.36
-1.589883306,114.5153909,-0.32,1.16,-1.22,0.00,0.28,-0.01,0.50,3.31
-1.589883306,114.6051326,-0.32,1.14,-1.28,-0.04,0.27,-0.02,0.48,3.26
-1.589883306,114.6948743,-0.33,1.13,-1.34,-0.07,0.17,-0.03,0.47,3.20
-1.589883306,114.7848855,-0.28,1.11,-1.48,-0.25,0.11,-0.04,0.46,3.08
-1.589883306,114.8746272,-0.29,1.09,-1.72,-0.27,0.12,-0.03,0.47,2.95
-1.589883306,114.9643689,-0.34,1.01,-1.75,-0.37,0.13,-0.04,0.52,2.99
-1.589883306,115.05438,-0.34,0.98,-1.79,-0.59,0.13,-0.04,0.52,3.15
-1.589883306,115.1441217,-0.34,0.89,-1.86,-0.62,0.13,-0.03,0.52,3.19
-1.589883306,115.2338634,-0.26,0.87,-1.89,-0.73,0.09,-0.04,0.52,3.23
-1.589883306,115.3238746,-0.26,0.82,-1.94,-0.73,0.02,-0.08,0.58,3.26
-1.589883306,115.4136163,-0.29,0.77,-2.01,-0.82,-0.09,-0.08,0.57,3.29
-1.589883306,115.503358,-0.28,0.87,-2.05,-0.89,-0.12,-0.04,0.61,3.27
-1.589883306,115.5933692,-0.28,0.73,-2.16,-0.98,-0.21,-0.03,0.61,3.25
-1.589883306,115.6831109,-0.27,0.71,-2.19,-1.03,-0.23,-0.02,0.61,3.28
-1.589883306,115.7728526,-0.25,0.57,-2.29,-1.06,-0.22,-0.04,0.61,3.30
-1.589883306,115.8628638,-0.24,0.55,-2.33,-1.03,-0.13,-0.03,0.59,3.31
-1.589883306,115.9526055,-0.28,0.54,-2.34,-1.02,-0.09,-0.03,0.58,3.32
-1.589883306,116.0423472,-0.27,0.48,-2.39,-1.20,-0.03,-0.03,0.58,3.33
-1.589883306,116.1323584,-0.25,0.44,-2.42,-1.21,0.13,0.00,0.59,3.33
-1.589883306,116.2221001,-0.25,0.43,-2.44,-1.26,0.17,0.06,0.64,3.35
-1.589883306,116.3118418,-0.22,0.35,-2.53,-1.27,0.18,0.06,0.63,3.35
-1.589883306,116.401853,-0.22,0.38,-2.54,-1.32,0.20,0.05,0.63,3.34
-1.589883306,116.4915947,-0.19,0.37,-2.58,-1.33,0.21,0.06,0.62,3.33
-1.500141609,98.79469374,0.19,0.50,-0.80,1.23,1.69,1.81,0.61,4.79
-1.500141609,98.88470493,0.21,0.51,-0.81,1.17,1.67,1.74,0.55,4.69
-1.500141609,98.97444663,0.21,0.52,-0.82,1.11,1.66,1.73,0.53,4.62
-1.500141609,99.06418832,0.22,0.53,-0.84,1.07,1.65,1.70,0.51,4.59
-1.500141609,99.15419951,0.25,0.54,-0.84,1.06,1.65,1.72,0.52,4.57
-1.500141609,100.6811558,0.05,0.71,-0.74,1.10,1.96,2.15,0.64,3.18
-1.500141609,100.771167,0.09,0.74,-0.82,1.03,2.15,2.26,0.77,3.14
-1.500141609,100.8609087,0.05,0.69,-0.81,1.08,2.36,2.43,0.88,3.06
-1.500141609,100.9506504,0.02,0.63,-0.79,1.13,2.36,2.60,1.05,2.89
-1.500141609,101.0406616,0.04,0.62,-0.83,1.16,2.35,2.59,1.16,2.74
-1.500141609,101.1304033,0.07,0.71,-0.76,1.21,2.61,2.55,1.16,2.56
-1.500141609,101.220145,0.09,0.73,-0.74,1.24,2.54,2.54,1.17,2.57
-1.500141609,101.3101562,0.10,0.76,-0.73,1.23,2.56,2.52,1.19,2.44
-1.500141609,101.3998979,0.10,0.76,-0.70,1.19,2.59,2.48,1.34,2.35
-1.500141609,101.4896396,0.09,0.73,-0.67,1.04,2.58,2.45,1.37,2.26
-1.500141609,101.5796508,0.10,0.86,-0.63,1.03,2.59,2.44,1.40,2.26
-1.500141609,101.6693925,0.16,0.87,-0.45,1.27,2.59,2.39,1.45,2.27
-1.500141609,101.7591342,0.22,0.87,-0.40,1.25,2.50,2.35,1.52,2.25
-1.500141609,101.8491454,0.26,0.85,-0.30,1.24,2.46,2.32,1.56,2.24
-1.500141609,101.9388871,0.31,0.83,-0.28,1.21,2.45,2.29,1.58,2.31
-1.500141609,102.0286288,0.34,1.00,-0.25,1.19,2.43,2.27,1.67,2.37
-1.500141609,102.11864,0.37,0.82,-0.25,1.16,2.42,2.23,1.69,2.51
-1.500141609,102.2083816,0.42,0.89,-0.19,1.12,2.40,2.20,1.73,2.59
-1.500141609,102.2981233,0.43,0.90,-0.10,1.09,2.38,2.07,1.70,2.63
-1.500141609,102.3881345,0.43,0.92,-0.17,1.07,2.37,1.93,1.70,2.62
-1.500141609,102.4778762,0.44,0.87,-0.16,1.04,2.32,1.91,1.72,2.66
-1.500141609,102.5676179,0.44,0.89,-0.15,1.00,2.30,1.89,1.73,2.64
-1.500141609,102.6576291,0.45,0.91,-0.23,0.80,2.29,1.88,1.74,2.55
-1.500141609,102.7473708,0.38,0.92,-0.24,0.81,2.27,1.86,1.75,2.47
-1.500141609,102.8371125,0.41,1.05,-0.14,0.76,2.13,1.70,1.77,2.30
-1.500141609,102.9271237,0.41,1.06,-0.14,0.72,2.10,1.66,1.72,2.17
-1.500141609,103.0168654,0.41,1.07,-0.15,0.68,2.07,1.63,1.65,2.05
-1.500141609,103.1066071,0.33,1.03,-0.15,0.65,2.04,1.60,1.63,1.85
-1.500141609,103.1966183,0.34,1.05,-0.15,0.61,1.97,1.49,1.61,1.70
-1.500141609,103.28636,0.35,1.08,-0.15,0.58,1.94,1.46,1.57,1.62
-1.500141609,103.3761017,0.36,1.05,-0.14,0.56,1.90,1.38,1.45,1.40
-1.500141609,103.4661129,0.36,1.11,-0.09,0.54,1.88,1.35,1.39,1.25
-1.500141609,103.5558546,0.36,1.02,-0.07,0.53,1.85,1.31,1.35,1.12
-1.500141609,103.6455963,0.41,1.02,-0.07,0.51,1.81,1.27,1.25,0.96
-1.500141609,103.7356075,0.37,0.98,-0.06,0.45,1.77,1.23,1.22,0.83
-1.500141609,103.8253492,0.33,0.97,-0.05,0.45,1.71,1.12,1.18,0.67
-1.500141609,103.9150909,0.32,0.97,-0.03,0.46,1.70,1.10,1.15,0.53
-1.500141609,104.005102,0.30,0.94,-0.03,0.45,1.56,0.99,1.06,0.33
-1.500141609,104.0948437,0.17,0.92,-0.03,0.45,1.50,0.94,1.02,0.22
-1.500141609,104.1845854,0.25,0.90,0.02,0.45,1.41,0.77,0.93,0.11
-1.500141609,104.2745966,0.30,0.86,0.02,0.44,1.39,0.72,0.88,0.00
-1.500141609,104.3643383,0.30,0.78,-0.10,0.43,1.31,0.64,0.82,-0.09
-1.500141609,105.8915641,0.21,0.40,-1.15,-0.31,-0.42,-1.00,-0.62,-2.00
-1.500141609,110.1134663,-0.69,-1.99,-0.47,-0.98,0.11,0.56,0.66,2.10
-1.500141609,110.2034775,-0.69,-1.97,-0.46,-1.01,0.16,0.59,0.70,2.24
-1.500141609,110.2932192,-0.61,-1.93,-0.45,-1.01,0.23,0.57,0.78,2.49
-1.500141609,110.3829609,-0.62,-1.89,-0.43,-0.98,0.31,0.60,0.74,2.51
-1.500141609,110.4729721,-0.61,-1.85,-0.41,-0.98,0.35,0.61,0.74,2.62
-1.500141609,110.5627138,-0.60,-1.81,-0.40,-0.92,0.38,0.59,0.83,2.79
-1.500141609,110.6524555,-0.52,-1.66,-0.39,-0.92,0.51,0.66,0.83,2.93
-1.500141609,110.7424667,-0.52,-1.56,-0.37,-0.92,0.53,0.67,0.83,3.01
-1.500141609,110.8322084,-0.46,-1.52,-0.26,-0.85,0.48,0.57,0.92,3.16
-1.500141609,110.9219501,-0.50,-1.46,-0.13,-0.68,0.55,0.60,0.87,3.23
-1.500141609,111.0119613,-0.48,-1.41,-0.05,-0.56,0.48,0.61,0.87,3.31
-1.500141609,111.101703,-0.48,-1.21,0.04,-0.30,0.74,0.63,0.87,3.41
-1.500141609,111.1914447,-0.47,-1.15,0.12,-0.20,0.78,0.66,0.86,3.50
-1.500141609,111.2814559,-0.46,-1.12,0.13,-0.03,0.95,0.67,0.85,3.64
-1.500141609,111.3711975,-0.45,-1.09,0.13,0.01,0.98,0.69,0.85,3.77
-1.500141609,111.4609392,-0.42,-1.02,0.13,0.16,1.13,0.70,0.88,4.02
-1.500141609,111.5509504,-0.39,-0.97,0.13,0.22,1.16,0.71,0.87,4.12
-1.500141609,111.6406921,-0.43,-0.96,0.13,0.26,1.19,0.71,0.88,4.20
-1.500141609,111.7304338,-0.41,-0.93,0.13,0.31,1.22,0.72,0.87,4.29
-1.500141609,111.820445,-0.39,-0.89,0.14,0.36,1.18,0.74,0.86,4.37
-1.500141609,111.9101867,-0.38,-0.86,0.14,0.41,1.20,0.75,0.83,4.44
-1.500141609,111.9999284,-0.36,-0.82,0.14,0.46,1.26,0.76,0.77,4.42
-1.500141609,112.0899396,-0.34,-0.78,0.02,0.54,1.29,0.80,0.77,4.52
-1.500141609,112.1796813,-0.29,-0.67,0.02,0.59,1.31,0.81,0.75,4.57
-1.500141609,112.269423,-0.30,-0.63,-0.03,0.63,1.33,0.87,0.75,4.58
-1.500141609,112.3594342,-0.27,-0.59,-0.03,0.68,1.34,0.92,0.75,4.68
-1.500141609,112.4491759,-0.19,-0.40,0.05,0.72,1.36,0.94,0.75,4.80
-1.500141609,112.5389176,-0.16,-0.35,0.05,0.77,1.37,1.08,0.74,4.85
-1.500141609,112.6289288,-0.11,-0.30,0.03,0.84,1.40,1.12,0.73,4.82
-1.500141609,112.7186705,-0.08,-0.26,0.03,0.98,1.42,1.07,0.72,4.90
-1.500141609,112.8084122,-0.16,-0.23,-0.01,1.00,1.43,1.09,0.65,4.79
-1.500141609,112.8984234,-0.16,-0.20,-0.05,0.99,1.41,1.10,0.70,4.79
-1.500141609,112.9881651,-0.16,-0.15,-0.10,0.98,1.46,0.97,0.64,4.75
-1.500141609,113.0779068,-0.12,-0.09,-0.10,1.01,1.44,1.01,0.78,4.68
-1.500141609,113.1679179,-0.14,0.04,-0.18,1.05,1.34,0.83,0.81,4.53
-1.500141609,113.2576596,-0.13,0.21,-0.22,1.02,1.21,0.76,0.73,4.44
-1.500141609,113.3474013,-0.18,0.30,-0.25,0.99,1.10,0.68,0.84,4.35
-1.500141609,113.4374125,-0.11,0.41,-0.23,0.98,1.00,0.59,0.80,4.27
-1.500141609,113.5271542,-0.13,0.44,-0.26,0.96,0.91,0.53,0.79,4.17
-1.500141609,113.6168959,-0.12,0.50,-0.28,0.93,0.80,0.48,0.78,4.07
-1.500141609,113.7069071,-0.26,0.56,-0.30,0.89,0.68,0.43,0.78,3.96
-1.500141609,113.7966488,-0.26,0.63,-0.40,0.83,0.61,0.32,0.72,3.87
-1.500141609,113.8863905,-0.29,0.70,-0.51,0.68,0.57,0.28,0.70,3.82
-1.500141609,113.9764017,-0.30,0.85,-0.63,0.49,0.49,0.24,0.70,3.79
-1.500141609,114.0661434,-0.30,0.93,-0.71,0.39,0.46,0.21,0.72,3.74
-1.500141609,114.1558851,-0.31,1.01,-0.77,0.29,0.45,0.19,0.64,3.68
-1.500141609,114.2458963,-0.32,1.11,-0.85,0.23,0.41,0.14,0.60,3.60
-1.500141609,114.335638,-0.33,1.14,-0.95,0.15,0.38,0.06,0.57,3.51
-1.500141609,114.4253797,-0.34,1.14,-1.12,0.04,0.33,0.04,0.54,3.34
-1.500141609,114.5153909,-0.34,1.13,-1.20,0.00,0.31,0.02,0.52,3.29
-1.500141609,114.6051326,-0.35,1.05,-1.29,-0.07,0.19,0.01,0.49,3.16
-1.500141609,114.6948743,-0.34,1.04,-1.38,-0.27,0.18,-0.01,0.47,3.09
-1.500141609,114.7848855,-0.34,1.03,-1.46,-0.31,0.12,-0.02,0.46,2.93
-1.500141609,114.8746272,-0.35,1.04,-1.71,-0.36,0.13,-0.02,0.47,2.90
-1.500141609,114.9643689,-0.36,1.00,-1.78,-0.53,0.15,-0.01,0.51,2.94
-1.500141609,115.05438,-0.36,0.98,-1.81,-0.75,0.09,-0.01,0.51,3.09
-1.500141609,115.1441217,-0.27,0.88,-1.89,-0.78,0.09,-0.01,0.52,3.14
-1.500141609,115.2338634,-0.32,0.85,-1.96,-0.86,0.05,-0.06,0.58,3.18
-1.500141609,115.3238746,-0.31,0.80,-2.02,-0.92,-0.04,-0.06,0.58,3.22
-1.500141609,115.4136163,-0.30,0.79,-1.97,-0.90,-0.08,-0.03,0.57,3.19
-1.500141609,115.503358,-0.28,0.77,-2.10,-0.98,-0.18,-0.02,0.61,3.23
-1.500141609,115.5933692,-0.28,0.69,-2.19,-1.04,-0.21,-0.01,0.61,3.22
-1.500141609,115.6831109,-0.25,0.70,-2.23,-1.07,-0.22,-0.04,0.61,3.25
-1.500141609,115.7728526,-0.25,0.56,-2.31,-1.09,-0.22,-0.03,0.59,3.29
-1.500141609,115.8628638,-0.24,0.55,-2.34,-1.05,-0.12,-0.02,0.59,3.31
-1.500141609,115.9526055,-0.28,0.49,-2.36,-1.05,-0.09,-0.02,0.57,3.33
-1.500141609,116.0423472,-0.25,0.47,-2.39,-1.22,0.08,-0.01,0.58,3.35
-1.500141609,116.1323584,-0.24,0.44,-2.42,-1.28,0.13,0.06,0.62,3.35
-1.500141609,116.2221001,-0.23,0.42,-2.43,-1.31,0.17,0.08,0.63,3.38
-1.500141609,116.3118418,-0.22,0.38,-2.51,-1.31,0.19,0.07,0.63,3.36
-1.500141609,116.401853,-0.22,0.37,-2.52,-1.31,0.20,0.07,0.63,3.35
-1.500141609,116.4915947,-0.19,0.37,-2.52,-1.31,0.21,0.05,0.62,3.34
-1.410399912,98.79469374,0.20,0.44,-0.79,1.23,1.69,1.81,0.57,5.01
-1.410399912,98.88470493,0.21,0.50,-0.81,1.19,1.69,1.73,0.57,4.97
-1.410399912,98.97444663,0.22,0.51,-0.82,1.16,1.68,1.74,0.54,4.88
-1.410399912,99.06418832,0.22,0.52,-0.83,1.15,1.68,1.74,0.55,4.86
-1.410399912,99.15419951,0.24,0.52,-0.84,1.16,1.67,1.75,0.54,4.84
-1.410399912,100.5914141,0.05,0.58,-0.92,1.12,1.98,2.16,0.72,3.40
-1.410399912,100.6811558,0.02,0.72,-0.80,1.05,2.15,2.28,0.76,3.33
-1.410399912,100.771167,0.00,0.71,-0.80,1.08,2.28,2.35,0.85,3.26
-1.410399912,100.8609087,0.04,0.69,-0.78,1.09,2.41,2.50,0.99,3.16
-1.410399912,100.9506504,0.04,0.63,-0.78,1.10,2.44,2.49,1.04,2.82
-1.410399912,101.0406616,0.04,0.62,-0.76,1.16,2.50,2.58,1.02,2.67
-1.410399912,101.1304033,0.05,0.72,-0.74,1.19,2.62,2.53,1.12,2.43
-1.410399912,101.220145,0.04,0.75,-0.70,1.20,2.61,2.51,1.15,2.29
-1.410399912,101.3101562,0.07,0.72,-0.70,1.19,2.52,2.49,1.16,2.27
-1.410399912,101.3998979,0.08,0.77,-0.64,1.34,2.57,2.44,1.31,2.23
-1.410399912,101.4896396,0.07,0.80,-0.64,1.03,2.57,2.43,1.34,2.25
-1.410399912,101.5796508,0.11,0.86,-0.60,1.01,2.58,2.41,1.39,2.28
-1.410399912,101.6693925,0.09,0.83,-0.43,1.25,2.56,2.38,1.45,2.31
-1.410399912,101.7591342,0.11,0.87,-0.40,1.24,2.55,2.36,1.48,2.36
-1.410399912,101.8491454,0.19,0.83,-0.29,1.22,2.44,2.33,1.55,2.38
-1.410399912,101.9388871,0.26,0.84,-0.26,1.20,2.43,2.31,1.57,2.46
-1.410399912,102.0286288,0.29,0.83,-0.23,1.18,2.42,2.29,1.65,2.53
-1.410399912,102.11864,0.36,0.87,-0.22,1.15,2.41,2.27,1.69,2.60
-1.410399912,102.2083816,0.39,0.87,-0.18,1.11,2.39,2.24,1.73,2.70
-1.410399912,102.2981233,0.41,0.90,-0.09,1.09,2.38,2.21,1.75,2.74
-1.410399912,102.3881345,0.44,0.94,-0.17,1.06,2.36,2.18,1.76,2.79
-1.410399912,102.4778762,0.46,0.96,-0.15,1.03,2.35,1.98,1.74,2.83
-1.410399912,102.5676179,0.46,0.96,-0.15,1.00,2.30,1.91,1.75,2.77
-1.410399912,102.6576291,0.47,0.93,-0.14,0.96,2.29,1.89,1.77,2.65
-1.410399912,102.7473708,0.38,0.95,-0.16,0.93,2.27,1.87,1.78,2.55
-1.410399912,102.8371125,0.42,1.09,-0.15,0.74,2.13,1.74,1.77,2.38
-1.410399912,102.9271237,0.42,1.12,-0.08,0.70,2.10,1.69,1.72,2.26
-1.410399912,103.0168654,0.43,1.16,-0.10,0.67,2.07,1.66,1.66,2.16
-1.410399912,103.1066071,0.44,1.20,-0.08,0.64,2.04,1.63,1.64,2.01
-1.410399912,103.1966183,0.44,1.23,-0.08,0.60,2.01,1.61,1.61,1.79
-1.410399912,103.28636,0.44,1.15,-0.08,0.57,1.94,1.58,1.58,1.68
-1.410399912,103.3761017,0.35,1.04,-0.07,0.54,1.90,1.54,1.53,1.49
-1.410399912,103.4661129,0.35,1.13,-0.07,0.43,1.87,1.47,1.42,1.36
-1.410399912,103.5558546,0.34,1.07,-0.06,0.51,1.84,1.44,1.36,1.18
-1.410399912,103.6455963,0.30,1.07,-0.05,0.50,1.80,1.40,1.33,1.06
-1.410399912,103.7356075,0.30,1.08,-0.05,0.48,1.77,1.29,1.23,0.92
-1.410399912,103.8253492,0.29,1.08,-0.04,0.44,1.75,1.26,1.20,0.79
-1.410399912,103.9150909,0.33,1.14,-0.02,0.45,1.70,1.18,1.18,0.62
-1.410399912,104.005102,0.27,1.09,-0.02,0.44,1.66,1.06,1.09,0.36
-1.410399912,104.0948437,0.26,1.07,0.02,0.44,1.63,0.99,1.05,0.25
-1.410399912,104.1845854,0.10,1.00,-0.07,0.44,1.56,0.86,0.97,0.14
-1.410399912,104.2745966,0.10,0.97,-0.07,0.43,1.39,0.82,0.93,0.04
-1.410399912,104.3643383,0.17,0.92,-0.09,0.43,1.35,0.75,0.89,-0.05
-1.410399912,104.45408,0.16,0.89,-0.11,0.42,1.35,0.73,0.86,-0.14
-1.410399912,110.1134663,-0.61,-1.96,-0.43,-0.99,0.04,0.51,0.62,1.95
-1.410399912,110.2034775,-0.61,-1.94,-0.46,-0.99,0.16,0.55,0.72,2.10
-1.410399912,110.2932192,-0.61,-1.90,-0.42,-0.98,0.25,0.58,0.80,2.33
-1.410399912,110.3829609,-0.60,-1.86,-0.42,-0.99,0.23,0.56,0.89,2.54
-1.410399912,110.4729721,-0.59,-1.82,-0.40,-0.98,0.28,0.59,0.89,2.64
-1.410399912,110.5627138,-0.56,-1.78,-0.38,-0.96,0.31,0.61,0.90,2.74
-1.410399912,110.6524555,-0.48,-1.63,-0.36,-0.96,0.43,0.68,0.98,2.87
-1.410399912,110.7424667,-0.47,-1.53,-0.34,-0.97,0.45,0.69,0.98,2.97
-1.410399912,110.8322084,-0.44,-1.50,-0.23,-0.89,0.48,0.72,0.94,3.06
-1.410399912,110.9219501,-0.48,-1.43,-0.09,-0.56,0.66,0.65,0.89,3.20
-1.410399912,111.0119613,-0.47,-1.34,-0.05,-0.46,0.70,0.67,0.89,3.29
-1.410399912,111.101703,-0.51,-1.17,0.09,-0.30,0.74,0.69,0.89,3.39
-1.410399912,111.1914447,-0.46,-1.11,0.10,-0.18,0.81,0.71,0.88,3.62
-1.410399912,111.2814559,-0.44,-1.08,0.10,-0.12,0.85,0.72,0.92,3.76
-1.410399912,111.3711975,-0.41,-1.06,0.11,-0.02,0.88,0.77,0.91,3.86
-1.410399912,111.4609392,-0.40,-0.98,0.12,0.05,0.93,0.79,0.89,4.00
-1.410399912,111.5509504,-0.39,-0.95,0.12,0.16,1.08,0.81,0.89,4.09
-1.410399912,111.6406921,-0.35,-0.93,0.12,0.20,1.11,0.81,0.89,4.18
-1.410399912,111.7304338,-0.39,-0.90,0.12,0.27,1.14,0.83,0.91,4.32
-1.410399912,111.820445,-0.37,-0.87,0.13,0.32,1.17,0.83,0.90,4.39
-1.410399912,111.9101867,-0.36,-0.84,0.13,0.37,1.19,0.89,0.89,4.49
-1.410399912,111.9999284,-0.34,-0.81,0.14,0.42,1.22,0.90,0.76,4.56
-1.410399912,112.0899396,-0.32,-0.75,0.14,0.49,1.28,0.92,0.82,4.65
-1.410399912,112.1796813,-0.31,-0.68,0.05,0.55,1.30,0.91,0.77,4.70
-1.410399912,112.269423,-0.28,-0.63,0.01,0.59,1.32,0.98,0.76,4.78
-1.410399912,112.3594342,-0.27,-0.52,0.09,0.64,1.33,1.05,0.79,4.86
-1.410399912,112.4491759,-0.24,-0.40,0.06,0.69,1.35,1.06,0.79,4.95
-1.410399912,112.5389176,-0.12,-0.35,0.06,0.74,1.36,1.06,0.77,5.00
-1.410399912,112.6289288,-0.07,-0.30,0.05,0.81,1.39,1.20,0.76,4.96
-1.410399912,112.7186705,-0.05,-0.26,0.04,0.86,1.41,1.19,0.75,4.93
-1.410399912,112.8084122,-0.07,-0.21,0.01,0.87,1.42,1.16,0.77,4.95
-1.410399912,112.8984234,-0.15,-0.17,-0.04,0.95,1.49,1.21,0.75,4.94
-1.410399912,112.9881651,-0.15,-0.12,-0.04,0.97,1.48,1.15,0.69,4.90
-1.410399912,113.0779068,-0.12,-0.02,-0.08,0.95,1.45,1.14,0.84,4.84
-1.410399912,113.1679179,-0.08,0.10,-0.21,0.91,1.40,1.12,0.88,4.76
-1.410399912,113.2576596,-0.07,0.15,-0.27,0.97,1.35,1.14,0.84,4.68
-1.410399912,113.3474013,-0.08,0.21,-0.24,0.94,1.27,1.10,0.83,4.56
-1.410399912,113.4374125,-0.15,0.28,-0.23,0.93,1.03,0.76,0.81,4.34
-1.410399912,113.5271542,-0.21,0.41,-0.24,0.92,0.88,0.67,0.80,4.20
-1.410399912,113.6168959,-0.23,0.48,-0.27,0.89,0.80,0.60,0.83,4.08
-1.410399912,113.7069071,-0.25,0.50,-0.34,0.87,0.77,0.54,0.82,3.97
-1.410399912,113.7966488,-0.27,0.61,-0.37,0.81,0.60,0.41,0.83,3.86
-1.410399912,113.8863905,-0.28,0.67,-0.40,0.75,0.55,0.38,0.81,3.83
-1.410399912,113.9764017,-0.28,0.81,-0.50,0.58,0.48,0.29,0.72,3.80
-1.410399912,114.0661434,-0.32,0.81,-0.55,0.50,0.43,0.24,0.70,3.75
-1.410399912,114.1558851,-0.33,0.88,-0.60,0.44,0.45,0.20,0.62,3.68
-1.410399912,114.2458963,-0.34,0.95,-0.74,0.24,0.38,0.17,0.62,3.61
-1.410399912,114.335638,-0.32,1.00,-1.01,0.09,0.35,0.12,0.59,3.51
-1.410399912,114.4253797,-0.34,1.00,-1.09,-0.06,0.33,0.09,0.56,3.45
-1.410399912,114.5153909,-0.35,1.00,-1.22,-0.15,0.25,0.07,0.53,3.38
-1.410399912,114.6051326,-0.36,1.01,-1.29,-0.20,0.24,0.05,0.50,3.31
-1.410399912,114.6948743,-0.36,1.01,-1.35,-0.30,0.21,0.03,0.47,2.93
-1.410399912,114.7848855,-0.37,1.03,-1.65,-0.52,0.20,0.02,0.45,2.88
-1.410399912,114.8746272,-0.37,1.01,-1.72,-0.56,0.16,0.02,0.45,2.83
-1.410399912,114.9643689,-0.34,0.98,-1.76,-0.81,0.10,0.02,0.50,3.02
-1.410399912,115.05438,-0.34,0.96,-1.85,-0.90,0.05,0.03,0.50,3.06
-1.410399912,115.1441217,-0.34,0.86,-1.94,-0.95,0.03,-0.02,0.50,3.12
-1.410399912,115.2338634,-0.34,0.84,-1.99,-1.00,0.02,0.00,0.57,3.17
-1.410399912,115.3238746,-0.33,0.87,-2.05,-1.03,0.00,0.01,0.57,3.21
-1.410399912,115.4136163,-0.33,0.87,-2.10,-1.06,-0.08,0.00,0.60,3.24
-1.410399912,115.503358,-0.31,0.72,-2.12,-1.06,-0.10,0.01,0.60,3.22
-1.410399912,115.5933692,-0.31,0.68,-2.18,-1.08,-0.12,0.01,0.59,3.24
-1.410399912,115.6831109,-0.28,0.70,-2.20,-1.10,-0.24,-0.03,0.58,3.26
-1.410399912,115.7728526,-0.28,0.56,-2.32,-1.26,-0.21,-0.01,0.58,3.22
-1.410399912,115.8628638,-0.26,0.54,-2.35,-1.26,-0.02,0.00,0.58,3.25
-1.410399912,115.9526055,-0.26,0.49,-2.37,-1.26,0.02,0.00,0.57,3.28
-1.410399912,116.0423472,-0.25,0.47,-2.40,-1.31,0.09,0.06,0.62,3.30
-1.410399912,116.1323584,-0.24,0.43,-2.44,-1.35,0.15,0.08,0.63,3.33
-1.410399912,116.2221001,-0.24,0.45,-2.45,-1.35,0.19,0.09,0.64,3.36
-1.410399912,116.3118418,-0.24,0.38,-2.52,-1.34,0.21,0.10,0.65,3.35
-1.410399912,116.401853,-0.23,0.37,-2.53,-1.34,0.22,0.10,0.64,3.33
-1.410399912,116.4915947,-0.22,0.35,-2.54,-1.33,0.24,0.11,0.64,3.29
-1.410399912,116.5813364,-0.22,0.29,-2.58,-1.45,0.24,0.12,0.63,3.22
-1.32038872,98.70495204,0.20,0.43,-0.78,1.36,1.68,1.80,0.60,5.11
-1.32038872,98.79469374,0.20,0.44,-0.79,1.24,1.69,1.79,0.56,5.08
-1.32038872,98.88470493,0.18,0.49,-0.80,1.20,1.70,1.79,0.55,4.99
-1.32038872,98.97444663,0.20,0.50,-0.81,1.20,1.70,1.81,0.58,5.07
-1.32038872,99.06418832,0.22,0.51,-0.82,1.20,1.69,1.81,0.55,5.03
-1.32038872,100.5914141,0.07,0.58,-0.91,1.11,1.97,2.13,0.69,3.49
-1.32038872,100.6811558,0.05,0.55,-1.00,1.07,2.27,2.34,0.78,3.44
-1.32038872,100.771167,-0.06,0.71,-0.79,1.09,2.34,2.39,0.89,3.31
-1.32038872,100.8609087,-0.11,0.69,-0.79,1.04,2.28,2.26,0.85,2.96
-1.32038872,100.9506504,0.00,0.63,-0.75,1.13,2.46,2.59,0.96,2.85
-1.32038872,101.0406616,0.00,0.62,-0.76,1.15,2.51,2.54,1.07,2.75
